,Date,Open,High,Low,Close,DeltaSP500,DeltaSP500-CUM,Delta%-SP500,Delta%-SP500-CUM
19641,2006-03-23,1305.04,1305.04,1298.11,1301.67,-3.369999999999891,1295.7900000000013,-0.0025822963280818143,5.678624624710123
19642,2006-03-24,1301.67,1306.53,1298.89,1302.95,1.2799999999999727,1297.0700000000013,0.00098335215530816,5.679607976865431
19643,2006-03-27,1302.95,1303.74,1299.09,1301.61,-1.3400000000001455,1295.7300000000012,-0.0010284354733490506,5.678579541392082
19644,2006-03-28,1301.61,1306.24,1291.84,1293.23,-8.379999999999882,1287.3500000000013,-0.006438180407341587,5.672141360984741
19645,2006-03-29,1293.23,1305.6,1293.23,1302.89,9.660000000000082,1297.0100000000014,0.007469668968397023,5.679611029953137
19646,2006-03-30,1302.89,1310.15,1296.72,1300.25,-2.6400000000001,1294.3700000000013,-0.002026264688500257,5.677584765264637
19647,2006-03-31,1300.25,1303.0,1294.87,1294.87,-5.380000000000109,1288.9900000000011,-0.004137665833493643,5.673447099431144
19648,2006-04-03,1302.88,1309.19,1296.65,1297.81,-5.070000000000164,1283.920000000001,-0.0038913790986124302,5.669555720332531
19649,2006-04-04,1297.81,1307.55,1294.71,1305.93,8.120000000000118,1292.040000000001,0.0062566939690710645,5.675812414301602
19650,2006-04-05,1305.93,1312.81,1304.82,1311.56,5.629999999999882,1297.670000000001,0.004311103964224638,5.680123518265827
19651,2006-04-06,1311.56,1311.99,1302.44,1309.04,-2.519999999999982,1295.150000000001,-0.001921376071243391,5.678202142194583
19652,2006-04-07,1309.04,1314.07,1294.18,1295.5,-13.539999999999964,1281.610000000001,-0.010343457801136683,5.667858684393447
19653,2006-04-10,1295.51,1300.74,1293.17,1296.62,1.1099999999999,1282.720000000001,0.0008568054279780936,5.668715489821425
19654,2006-04-11,1296.6,1300.71,1282.96,1286.57,-10.029999999999973,1272.690000000001,-0.007735616227055355,5.6609798735943695
19655,2006-04-12,1286.57,1290.93,1286.45,1288.12,1.5499999999999545,1274.240000000001,0.0012047537250207564,5.66218462731939
19656,2006-04-13,1288.12,1292.09,1283.37,1289.12,1.0,1275.240000000001,0.0007763251870943702,5.662960952506484
19657,2006-04-17,1289.12,1292.45,1280.74,1285.33,-3.7899999999999636,1271.450000000001,-0.0029399900707459074,5.6600209624357385
19658,2006-04-18,1285.33,1309.02,1285.33,1307.28,21.950000000000045,1293.400000000001,0.017077326445348703,5.677098288881087
19659,2006-04-19,1307.65,1310.39,1302.79,1309.93,2.2799999999999727,1295.680000000001,0.0017435858218942167,5.678841874702981
19660,2006-04-20,1309.93,1318.16,1306.38,1311.46,1.5299999999999727,1297.210000000001,0.001168001343583224,5.680009876046564
19661,2006-04-21,1311.46,1317.67,1306.59,1311.28,-0.18000000000006366,1297.0300000000009,-0.00013725161270649783,5.679872624433858
19662,2006-04-24,1311.28,1311.28,1303.79,1308.11,-3.1700000000000728,1293.8600000000008,-0.0024174852052956447,5.677455139228562
19663,2006-04-25,1308.11,1310.79,1299.17,1301.74,-6.369999999999891,1287.490000000001,-0.0048696210563331,5.672585518172229
19664,2006-04-26,1301.74,1310.97,1301.74,1305.41,3.6700000000000728,1291.160000000001,0.0028193033939189643,5.675404821566148
19665,2006-04-27,1305.41,1315.0,1295.57,1309.72,4.309999999999945,1295.470000000001,0.0033016446940041405,5.678706466260152
19666,2006-04-28,1309.72,1316.04,1306.16,1310.61,0.8899999999998727,1296.3600000000008,0.0006795345570044534,5.679386000817157
19667,2006-05-01,1310.61,1317.21,1303.46,1305.19,-5.419999999999845,1290.940000000001,-0.004135478899138452,5.675250521918018
19668,2006-05-02,1305.19,1313.66,1305.19,1313.21,8.019999999999982,1298.960000000001,0.006144699239191215,5.681395221157209
19669,2006-05-03,1313.21,1313.47,1303.92,1308.12,-5.0900000000001455,1293.8700000000008,-0.003875998507474163,5.677519222649735
19670,2006-05-04,1307.85,1315.14,1307.85,1312.25,4.400000000000091,1298.270000000001,0.0033643001873304213,5.680883522837066
19671,2006-05-05,1312.25,1326.53,1312.25,1325.76,13.509999999999991,1311.7800000000009,0.010295294341779379,5.691178817178845
19672,2006-05-08,1325.76,1326.7,1322.87,1324.66,-1.099999999999909,1310.680000000001,-0.0008297127685251547,5.69034910441032
19673,2006-05-09,1324.66,1326.6,1322.48,1325.14,0.4800000000000182,1311.160000000001,0.0003623571331511619,5.690711461543471
19674,2006-05-10,1324.57,1325.51,1317.44,1322.85,-1.7200000000000273,1309.440000000001,-0.001298534618781965,5.689412926924689
19675,2006-05-11,1322.63,1322.63,1303.45,1305.92,-16.710000000000036,1292.730000000001,-0.012633918783030806,5.676779008141658
19676,2006-05-12,1305.88,1305.88,1290.38,1291.24,-14.6400000000001,1278.0900000000008,-0.0112108310105064,5.665568177131151
19677,2006-05-15,1291.19,1294.81,1284.51,1294.5,3.3099999999999454,1281.4000000000008,0.00256352666919659,5.668131703800348
19678,2006-05-16,1294.5,1297.88,1288.51,1292.08,-2.4200000000000728,1278.9800000000007,-0.0018694476631904771,5.666262256137157
19679,2006-05-17,1291.73,1291.73,1267.31,1270.32,-21.410000000000082,1257.5700000000006,-0.0165746711774133,5.649687584959744
19680,2006-05-18,1270.25,1274.89,1261.75,1261.81,-8.440000000000055,1249.1300000000006,-0.006644361346191737,5.643043223613552
19681,2006-05-19,1261.81,1272.15,1256.28,1267.03,5.220000000000027,1254.3500000000006,0.004136914432442307,5.647180138045995
19682,2006-05-22,1267.03,1268.77,1252.98,1262.07,-4.960000000000036,1249.3900000000006,-0.003914666582480317,5.643265471463514
19683,2006-05-23,1262.06,1273.67,1256.15,1256.58,-5.480000000000018,1243.9100000000005,-0.004342107348303582,5.63892336411521
19684,2006-05-24,1256.56,1264.53,1245.34,1258.57,2.009999999999991,1245.9200000000005,0.0015996052715349773,5.640522969386745
19685,2006-05-25,1258.41,1273.26,1258.41,1272.88,14.470000000000027,1260.3900000000006,0.011498637169126141,5.652021606555871
19686,2006-05-26,1272.71,1280.54,1272.5,1280.16,7.4500000000000455,1267.8400000000006,0.005853650870976142,5.657875257426847
19687,2006-05-30,1280.04,1280.04,1259.87,1259.87,-20.170000000000073,1247.6700000000005,-0.01575732008374744,5.642117937343099
19688,2006-05-31,1259.38,1270.09,1259.38,1270.09,10.709999999999809,1258.3800000000003,0.008504184598770672,5.650622121941869
19689,2006-06-01,1270.05,1285.71,1269.19,1285.71,15.660000000000082,1274.0400000000004,0.01233022321955835,5.662952345161428
19690,2006-06-02,1285.71,1290.68,1280.22,1288.22,2.509999999999991,1276.5500000000004,0.0019522287296513138,5.6649045738910795
19691,2006-06-05,1288.16,1288.16,1264.66,1265.29,-22.87000000000012,1253.6800000000003,-0.017754005713576045,5.647150568177503
19692,2006-06-06,1265.23,1269.88,1254.46,1263.85,-1.3800000000001091,1252.3000000000002,-0.0010907107798582938,5.646059857397645
19693,2006-06-07,1263.61,1272.47,1255.77,1256.15,-7.459999999999809,1244.8400000000004,-0.005903720293444821,5.6401561371042
19694,2006-06-08,1256.08,1259.85,1235.18,1257.93,1.8500000000001364,1246.6900000000005,0.0014728361250876828,5.641628973229288
19695,2006-06-09,1257.93,1262.58,1250.03,1252.3,-5.630000000000109,1241.0600000000004,-0.004475606750773182,5.637153366478515
19696,2006-06-12,1252.27,1255.22,1236.43,1237.44,-14.829999999999927,1226.2300000000005,-0.011842494030839937,5.625310872447675
19697,2006-06-13,1236.08,1243.37,1222.52,1223.69,-12.389999999999873,1213.8400000000006,-0.010023623066468087,5.615287249381207
19698,2006-06-14,1223.66,1231.46,1219.29,1230.04,6.379999999999882,1220.2200000000005,0.005213866596930423,5.620501115978137
19699,2006-06-15,1230.01,1258.64,1230.01,1256.16,26.15000000000009,1246.3700000000006,0.021259989756180916,5.641761105734318
19700,2006-06-16,1256.16,1256.27,1246.33,1251.54,-4.620000000000118,1241.7500000000005,-0.003677875429881638,5.638083230304436
19701,2006-06-19,1251.54,1255.93,1237.17,1240.13,-11.409999999999854,1230.3400000000006,-0.009116768141649372,5.628966462162786
19702,2006-06-20,1240.12,1249.01,1238.87,1240.12,0.0,1230.3400000000006,0.0,5.628966462162786
19703,2006-06-21,1240.09,1257.96,1240.09,1252.2,12.110000000000127,1242.4500000000007,0.009765420251756024,5.638731882414542
19704,2006-06-22,1251.92,1251.92,1241.53,1245.6,-6.320000000000164,1236.1300000000006,-0.005048245894306476,5.633683636520236
19705,2006-06-23,1245.59,1253.13,1241.43,1244.5,-1.0899999999999181,1235.0400000000006,-0.0008750873080226384,5.632808549212213
19706,2006-06-26,1244.5,1250.92,1243.68,1250.56,6.059999999999945,1241.1000000000006,0.0048694254720770954,5.637677974684291
19707,2006-06-27,1250.55,1253.37,1238.94,1239.2,-11.349999999999909,1229.7500000000007,-0.009076006557114796,5.6286019681271755
19708,2006-06-28,1238.99,1247.06,1237.59,1246.0,7.009999999999991,1236.7600000000007,0.0056578342036658815,5.634259802330841
19709,2006-06-29,1245.94,1272.88,1245.94,1272.87,26.929999999999836,1263.6900000000005,0.021614202931120145,5.655874005261961
19710,2006-06-30,1272.86,1276.3,1270.2,1270.2,-2.6599999999998545,1261.0300000000007,-0.002089782065584475,5.653784223196377
19711,2006-07-03,1270.06,1280.38,1270.06,1280.19,10.13000000000011,1271.1600000000008,0.007976001133804788,5.661760224330181
19712,2006-07-05,1280.05,1280.05,1265.91,1270.91,-9.139999999999873,1262.020000000001,-0.007140346080231142,5.65461987824995
19713,2006-07-06,1270.58,1278.32,1270.58,1274.08,3.5,1265.520000000001,0.0027546474838262844,5.657374525733776
19714,2006-07-07,1274.08,1275.38,1263.13,1265.48,-8.599999999999909,1256.920000000001,-0.006749968604797116,5.650624557128979
19715,2006-07-10,1265.46,1274.06,1264.46,1267.34,1.8799999999998818,1258.8000000000009,0.0014856257803485544,5.652110182909327
19716,2006-07-11,1267.26,1273.64,1259.65,1272.43,5.170000000000073,1263.970000000001,0.004079667945015287,5.656189850854343
19717,2006-07-12,1272.39,1273.31,1257.29,1258.6,-13.790000000000191,1250.1800000000007,-0.010837872036089713,5.645351978818253
19718,2006-07-13,1258.58,1258.58,1241.43,1242.28,-16.299999999999955,1233.8800000000008,-0.012951103624719887,5.632400875193533
19719,2006-07-14,1242.29,1242.7,1228.45,1236.2,-6.089999999999918,1227.7900000000009,-0.00490223699780238,5.627498638195731
19720,2006-07-17,1236.2,1240.07,1231.49,1234.49,-1.7100000000000364,1226.0800000000008,-0.001383271315321175,5.62611536688041
19721,2006-07-18,1234.48,1239.86,1224.54,1236.86,2.3799999999998818,1228.4600000000007,0.0019279372691334666,5.628043304149544
19722,2006-07-19,1236.74,1261.81,1236.74,1259.81,23.069999999999936,1251.5300000000007,0.01865388036288948,5.646697184512433
19723,2006-07-20,1259.81,1262.56,1249.13,1249.13,-10.679999999999836,1240.8500000000008,-0.008477468824663907,5.63821971568777
19724,2006-07-21,1249.12,1250.96,1238.72,1240.29,-8.829999999999927,1232.020000000001,-0.0070689765594978285,5.631150739128272
19725,2006-07-24,1240.25,1262.5,1240.25,1260.91,20.660000000000082,1252.680000000001,0.01665793186857495,5.647808670996847
19726,2006-07-25,1260.91,1272.39,1257.19,1268.88,7.970000000000027,1260.650000000001,0.006320831780222242,5.654129502777069
19727,2006-07-26,1268.87,1273.89,1261.94,1268.4,-0.4699999999997999,1260.1800000000012,-0.0003704083160605893,5.653759094461009
19728,2006-07-27,1268.2,1275.85,1261.92,1263.2,-5.0,1255.1800000000012,-0.003942595805078063,5.64981649865593
19729,2006-07-28,1263.15,1280.42,1263.15,1278.55,15.399999999999864,1270.580000000001,0.012191742865059465,5.66200824152099
19730,2006-07-31,1278.53,1278.66,1274.31,1276.66,-1.8699999999998909,1268.7100000000012,-0.0014626172244686405,5.660545624296521
19731,2006-08-01,1278.53,1278.66,1265.71,1270.92,-7.6099999999999,1261.1000000000013,-0.005952148170164095,5.654593476126357
19732,2006-08-02,1270.73,1283.42,1270.73,1277.41,6.680000000000064,1267.7800000000013,0.005256820882484921,5.659850297008842
19733,2006-08-03,1278.22,1283.96,1271.25,1280.27,2.0499999999999545,1269.8300000000013,0.0016037927743267626,5.661454089783168
19734,2006-08-04,1280.26,1292.92,1273.82,1279.36,-0.900000000000091,1268.9300000000012,-0.0007029822067393272,5.660751107576429
19735,2006-08-07,1279.31,1279.31,1273.0,1275.77,-3.5399999999999636,1265.3900000000012,-0.0027671166488184755,5.657983990927611
19736,2006-08-08,1275.67,1282.75,1268.37,1271.48,-4.190000000000055,1261.2000000000012,-0.003284548511762489,5.654699442415849
19737,2006-08-09,1271.13,1283.74,1264.73,1265.95,-5.180000000000064,1256.0200000000011,-0.0040751142684069,5.650624328147442
19738,2006-08-10,1265.72,1272.55,1261.3,1271.81,6.089999999999918,1262.110000000001,0.00481149069304421,5.655435818840487
19739,2006-08-11,1271.64,1271.64,1262.08,1266.74,-4.900000000000091,1257.210000000001,-0.0038532918121481634,5.651582527028339
19740,2006-08-14,1266.67,1278.9,1266.67,1268.21,1.5399999999999636,1258.750000000001,0.001215786274246618,5.652798313302585
19741,2006-08-15,1268.19,1286.23,1268.19,1285.58,17.389999999999873,1276.1400000000008,0.013712456335407054,5.666510769637992
19742,2006-08-16,1285.27,1296.21,1285.27,1295.43,10.160000000000082,1286.3000000000009,0.00790495382293221,5.674415723460925
19743,2006-08-17,1295.37,1300.78,1292.71,1297.48,2.1100000000001273,1288.410000000001,0.0016288782355621386,5.6760446016964865
19744,2006-08-18,1297.48,1302.3,1293.57,1302.3,4.819999999999936,1293.230000000001,0.003714893485834029,5.679759495182321
19745,2006-08-21,1302.3,1302.3,1295.51,1297.52,-4.779999999999973,1288.450000000001,-0.0036704292405743476,5.6760890659417464
19746,2006-08-22,1297.52,1302.49,1294.44,1298.82,1.2999999999999545,1289.750000000001,0.0010019113385535132,5.6770909772803
19747,2006-08-23,1298.73,1301.5,1289.82,1292.99,-5.740000000000009,1284.010000000001,-0.004419702324578634,5.6726712749557215
19748,2006-08-24,1292.97,1297.23,1291.4,1296.06,3.089999999999918,1287.1000000000008,0.0023898466321723767,5.675061121587894
19749,2006-08-25,1295.92,1298.88,1292.39,1295.09,-0.8300000000001546,1286.2700000000007,-0.000640471634051604,5.674420649953842
19750,2006-08-28,1295.09,1305.02,1293.97,1301.78,6.690000000000055,1292.9600000000007,0.005165664162336251,5.679586314116179
19751,2006-08-29,1301.57,1305.02,1295.29,1304.28,2.7100000000000364,1295.6700000000008,0.002082100847438122,5.681668414963617
19752,2006-08-30,1303.7,1306.74,1302.15,1305.37,1.6699999999998454,1297.3400000000006,0.0012809695482088252,5.682949384511827
19753,2006-08-31,1304.25,1306.11,1302.45,1303.82,-0.43000000000006366,1296.9100000000005,-0.00032969139352122956,5.682619693118306
19754,2006-09-01,1303.8,1312.03,1303.8,1311.01,7.210000000000036,1304.1200000000006,0.0055299892621568005,5.6881496823804625
19755,2006-09-05,1310.94,1314.67,1308.82,1313.25,2.3099999999999454,1306.4300000000005,0.0017620943750285638,5.689911776755491
19756,2006-09-06,1313.04,1313.04,1299.28,1300.26,-12.779999999999973,1293.6500000000005,-0.009733138365929426,5.680178638389562
19757,2006-09-07,1300.21,1301.25,1292.13,1294.02,-6.190000000000055,1287.4600000000005,-0.004760769414171599,5.675417868975391
19758,2006-09-08,1294.02,1300.14,1294.02,1298.92,4.900000000000091,1292.3600000000006,0.0037866493562696796,5.679204518331661
19759,2006-09-11,1298.86,1302.36,1290.93,1299.54,0.6800000000000637,1293.0400000000006,0.0005235360238979288,5.679728054355558
19760,2006-09-12,1299.53,1314.28,1299.53,1313.0,13.470000000000027,1306.5100000000007,0.010365285911060174,5.6900933402666185
19761,2006-09-13,1312.74,1319.92,1311.12,1318.07,5.329999999999927,1311.8400000000006,0.0040602099425628285,5.694153550209181
19762,2006-09-14,1318.0,1318.0,1313.25,1316.28,-1.7200000000000273,1310.1200000000006,-0.001305007587253435,5.6928485426219275
19763,2006-09-15,1316.28,1324.65,1316.28,1319.66,3.380000000000109,1313.5000000000007,0.0025678427082384517,5.695416385330166
19764,2006-09-18,1319.85,1324.87,1318.16,1321.18,1.3300000000001546,1314.8300000000008,0.001007690267833583,5.696424075597999
19765,2006-09-19,1321.17,1322.04,1312.17,1317.64,-3.5299999999999727,1311.3000000000009,-0.0026718741721352833,5.693752201425864
19766,2006-09-20,1318.28,1328.53,1318.28,1325.18,6.900000000000091,1318.200000000001,0.005234092908942024,5.698986294334806
19767,2006-09-21,1324.89,1328.19,1315.45,1318.03,-6.860000000000127,1311.3400000000008,-0.005177788344692863,5.693808505990113
19768,2006-09-22,1318.03,1318.03,1310.94,1314.78,-3.25,1308.0900000000008,-0.002465801233659325,5.691342704756454
19769,2006-09-25,1314.78,1329.35,1311.58,1326.37,11.589999999999918,1319.6800000000007,0.008815162993048204,5.700157867749502
19770,2006-09-26,1326.35,1336.6,1325.3,1336.35,10.0,1329.6800000000007,0.007539488068760132,5.707697355818262
19771,2006-09-27,1336.12,1340.08,1333.54,1336.59,0.4700000000000273,1330.1500000000008,0.00035176481154389373,5.7080491206298065
19772,2006-09-28,1336.56,1340.28,1333.75,1338.88,2.3200000000001637,1332.470000000001,0.0017357993655355269,5.709784919995342
19773,2006-09-29,1339.15,1339.88,1335.64,1335.85,-3.300000000000182,1329.1700000000008,-0.0024642497106374802,5.707320670284704
19774,2006-10-02,1335.82,1338.54,1330.28,1331.32,-4.5,1324.6700000000008,-0.0033687173421568777,5.703951952942547
19775,2006-10-03,1331.32,1338.31,1327.1,1334.11,2.7899999999999636,1327.4600000000007,0.0020956644533244926,5.706047617395871
19776,2006-10-04,1333.81,1350.2,1331.48,1350.2,16.3900000000001,1343.8500000000008,0.012288107001746951,5.718335724397618
19777,2006-10-05,1349.84,1353.79,1347.75,1353.22,3.380000000000109,1347.230000000001,0.0025040004741303484,5.720839724871748
19778,2006-10-06,1353.22,1353.22,1344.21,1349.59,-3.630000000000109,1343.6000000000008,-0.0026824906519265965,5.718157234219822
19779,2006-10-09,1349.58,1352.69,1346.55,1350.66,1.0800000000001546,1344.680000000001,0.0008002489663451998,5.718957483186167
19780,2006-10-10,1350.62,1354.23,1348.6,1353.42,2.800000000000182,1347.4800000000012,0.0020731219736122536,5.721030605159779
19781,2006-10-11,1353.28,1353.97,1343.57,1349.95,-3.3299999999999272,1344.1500000000012,-0.0024606881059351556,5.718569917053844
19782,2006-10-12,1349.94,1363.76,1349.94,1362.83,12.889999999999873,1357.040000000001,0.00954857252914935,5.728118489582993
19783,2006-10-13,1362.82,1366.63,1360.5,1365.62,2.7999999999999545,1359.840000000001,0.002054563331914673,5.730173052914908
19784,2006-10-16,1365.61,1370.2,1364.48,1369.06,3.4500000000000455,1363.290000000001,0.002526343538784899,5.732699396453692
19785,2006-10-17,1369.05,1369.05,1356.87,1364.05,-5.0,1358.290000000001,-0.0036521675614477195,5.729047228892244
19786,2006-10-18,1363.93,1372.87,1360.95,1365.8,1.8699999999998909,1360.160000000001,0.0013710381031283795,5.730418266995373
19787,2006-10-19,1365.95,1368.09,1362.06,1366.96,1.009999999999991,1361.170000000001,0.000739412130751485,5.731157679126124
19788,2006-10-20,1366.94,1368.66,1362.1,1368.6,1.6599999999998545,1362.8300000000008,0.0012143912680877393,5.732372070394211
19789,2006-10-23,1368.58,1377.4,1363.94,1377.02,8.440000000000055,1371.270000000001,0.006166975989712004,5.738539046383923
19790,2006-10-24,1377.02,1377.78,1372.42,1377.38,0.36000000000012733,1371.630000000001,0.0002614341113419757,5.738800480495264
19791,2006-10-25,1377.36,1383.61,1376.0,1382.22,4.860000000000127,1376.4900000000011,0.003528489283847453,5.742328969779112
19792,2006-10-26,1382.21,1389.45,1379.47,1389.08,6.869999999999891,1383.360000000001,0.004970301184335152,5.747299270963447
19793,2006-10-27,1388.89,1388.89,1375.85,1377.34,-11.550000000000182,1371.8100000000009,-0.008315993347205453,5.738983277616242
19794,2006-10-30,1377.3,1381.22,1373.46,1377.93,0.6300000000001091,1372.440000000001,0.00045741668481820164,5.73944069430106
19795,2006-10-31,1377.93,1381.21,1372.19,1377.94,0.009999999999990905,1372.450000000001,7.257262705646081e-06,5.739447951563766
19796,2006-11-01,1377.76,1381.95,1366.26,1367.81,-9.950000000000045,1362.500000000001,-0.007221867378933954,5.732226084184831
19797,2006-11-02,1367.44,1368.39,1362.21,1367.34,-0.10000000000013642,1362.4000000000008,-7.312935119649595e-05,5.7321529548336345
19798,2006-11-03,1367.31,1371.68,1360.98,1364.3,-3.009999999999991,1359.3900000000008,-0.002201402754313207,5.729951552079322
19799,2006-11-06,1364.27,1381.4,1364.27,1379.78,15.509999999999991,1374.9000000000008,0.011368717336011193,5.741320269415333
19800,2006-11-07,1379.75,1388.19,1379.19,1382.84,3.089999999999918,1377.9900000000007,0.0022395361478528128,5.743559805563185
19801,2006-11-08,1382.5,1388.61,1379.33,1385.72,3.2200000000000273,1381.2100000000007,0.0023291139240506527,5.745888919487236
19802,2006-11-09,1385.43,1388.92,1377.31,1378.33,-7.100000000000136,1374.1100000000006,-0.005124762709050718,5.740764156778185
19803,2006-11-10,1378.33,1381.04,1375.6,1380.9,2.5700000000001637,1376.6800000000007,0.0018645752468568224,5.742628732025041
19804,2006-11-13,1380.58,1387.61,1378.8,1384.42,3.8400000000001455,1380.520000000001,0.0027814396847702745,5.745410171709811
19805,2006-11-14,1384.36,1394.49,1379.07,1393.22,8.860000000000127,1389.380000000001,0.006400069346123933,5.751810241055935
19806,2006-11-15,1392.91,1401.35,1392.13,1396.57,3.6599999999998545,1393.0400000000009,0.002627592593921972,5.754437833649857
19807,2006-11-16,1396.53,1403.76,1396.53,1399.76,3.230000000000018,1396.270000000001,0.0023128754842359407,5.756750709134093
19808,2006-11-17,1399.76,1401.21,1394.55,1401.2,1.4400000000000546,1397.710000000001,0.0010287477853346677,5.757779456919428
19809,2006-11-20,1401.17,1404.37,1397.85,1400.5,-0.6700000000000728,1397.0400000000009,-0.00047817181355586596,5.757301285105872
19810,2006-11-21,1400.43,1403.49,1399.99,1402.81,2.3799999999998818,1399.4200000000008,0.0016994780174659795,5.759000763123338
19811,2006-11-22,1402.69,1407.89,1402.26,1406.09,3.3999999999998636,1402.8200000000006,0.002423914050859323,5.7614246771741975
19812,2006-11-24,1405.94,1405.94,1399.25,1400.95,-4.990000000000009,1397.8300000000006,-0.003549226851786,5.757875450322412
19813,2006-11-27,1400.95,1400.95,1381.44,1381.96,-18.99000000000001,1378.8400000000006,-0.013555087619115606,5.744320362703296
19814,2006-11-28,1381.61,1387.91,1377.83,1386.72,5.110000000000127,1383.9500000000007,0.0036985835365986983,5.7480189462398945
19815,2006-11-29,1386.11,1401.14,1386.11,1399.48,13.370000000000118,1397.3200000000008,0.009645699114788955,5.757664645354684
19816,2006-11-30,1399.47,1406.3,1393.83,1400.63,1.1600000000000819,1398.480000000001,0.0008288852208336598,5.758493530575517
19817,2006-12-01,1400.63,1402.46,1385.93,1396.71,-3.9200000000000728,1394.5600000000009,-0.0027987405667450165,5.755694790008772
19818,2006-12-04,1396.67,1411.23,1396.67,1409.12,12.449999999999818,1407.0100000000007,0.008914059870978697,5.7646088498797505
19819,2006-12-05,1409.1,1415.27,1408.78,1414.76,5.660000000000082,1412.6700000000008,0.004016748279043419,5.768625598158794
19820,2006-12-06,1414.4,1415.93,1411.05,1412.9,-1.5,1411.1700000000008,-0.0010605203619909501,5.767565077796803
19821,2006-12-07,1412.86,1418.27,1406.8,1407.29,-5.569999999999936,1405.6000000000008,-0.003942358053876489,5.763622719742926
19822,2006-12-08,1407.27,1414.09,1403.67,1409.84,2.5699999999999363,1408.1700000000008,0.0018262309293880607,5.765448950672314
19823,2006-12-11,1409.81,1415.6,1408.56,1413.04,3.230000000000018,1411.4000000000008,0.0022910888701314493,5.767740039542446
19824,2006-12-12,1413.0,1413.78,1404.75,1411.56,-1.4400000000000546,1409.9600000000007,-0.0010191082802548158,5.766720931262191
19825,2006-12-13,1411.32,1416.64,1411.05,1413.21,1.8900000000001,1411.8500000000008,0.0013391718391293967,5.768060103101321
19826,2006-12-14,1413.16,1427.23,1413.16,1425.49,12.329999999999927,1424.1800000000007,0.008725126666477913,5.776785229767799
19827,2006-12-15,1425.48,1431.63,1425.48,1427.09,1.6099999999999,1425.7900000000006,0.0011294441170692678,5.777914673884868
19828,2006-12-18,1427.08,1431.81,1420.65,1422.48,-4.599999999999909,1421.1900000000007,-0.0032233651932617015,5.774691308691606
19829,2006-12-19,1422.42,1428.3,1414.88,1425.55,3.1299999999998818,1424.3200000000006,0.0022004752464109627,5.776891783938018
19830,2006-12-20,1425.51,1429.05,1423.51,1423.53,-1.9800000000000182,1422.3400000000006,-0.001388976576804104,5.775502807361214
19831,2006-12-21,1423.2,1426.4,1415.9,1418.3,-4.900000000000091,1417.4400000000005,-0.003442945474986011,5.772059861886228
19832,2006-12-22,1418.1,1418.82,1410.28,1410.76,-7.339999999999918,1410.1000000000006,-0.005175939637543134,5.7668839222486845
19833,2006-12-26,1410.75,1417.91,1410.45,1416.9,6.150000000000091,1416.2500000000007,0.004359383306751792,5.771243305555436
19834,2006-12-27,1416.63,1427.72,1416.63,1426.84,10.209999999999809,1426.4600000000005,0.007207245363997521,5.778450550919434
19835,2006-12-28,1426.77,1427.26,1422.05,1424.73,-2.0399999999999636,1424.4200000000005,-0.0014298029815597213,5.777020747937875
19836,2006-12-29,1424.71,1427.0,1416.84,1418.3,-6.410000000000082,1418.0100000000004,-0.004499161232812349,5.7725215867050625
19837,2007-01-03,1418.03,1429.42,1407.86,1416.6,-1.4300000000000637,1416.5800000000004,-0.0010084412882661606,5.7715131454167965
19838,2007-01-04,1416.6,1421.84,1408.43,1418.34,1.740000000000009,1418.3200000000004,0.0012282930961457074,5.772741438512942
19839,2007-01-05,1418.34,1418.34,1405.75,1409.71,-8.629999999999882,1409.6900000000005,-0.0060845777458154475,5.766656860767127
19840,2007-01-08,1409.26,1414.98,1403.97,1412.84,3.5799999999999272,1413.2700000000004,0.002540340320451817,5.769197201087579
19841,2007-01-09,1412.84,1415.61,1405.42,1412.11,-0.7300000000000182,1412.5400000000004,-0.0005166897879448616,5.7686805112996336
19842,2007-01-10,1408.7,1415.99,1405.32,1414.85,6.149999999999864,1418.6900000000003,0.004365727266273773,5.773046238565907
19843,2007-01-11,1414.84,1427.12,1414.84,1423.82,8.980000000000018,1427.6700000000003,0.006347007435469748,5.779393246001377
19844,2007-01-12,1423.82,1431.23,1422.58,1430.73,6.910000000000082,1434.5800000000004,0.004853141548791337,5.784246387550168
19845,2007-01-16,1430.73,1433.93,1428.62,1431.9,1.1700000000000728,1435.7500000000005,0.0008177643580550298,5.785064151908223
19846,2007-01-17,1431.77,1435.27,1428.57,1430.62,-1.150000000000091,1434.6000000000004,-0.0008032016315470299,5.784260950276676
19847,2007-01-18,1430.59,1432.96,1424.21,1426.37,-4.220000000000027,1430.3800000000003,-0.002949831887542921,5.781311118389133
19848,2007-01-19,1426.35,1431.57,1425.19,1430.5,4.150000000000091,1434.5300000000004,0.0029095243103025845,5.784220642699435
19849,2007-01-22,1430.47,1431.39,1420.4,1422.95,-7.519999999999982,1427.0100000000004,-0.005257013429152644,5.778963629270283
19850,2007-01-23,1422.95,1431.33,1421.66,1427.99,5.039999999999964,1432.0500000000004,0.0035419375241575344,5.78250556679444
19851,2007-01-24,1427.96,1440.14,1427.96,1440.13,12.170000000000073,1444.2200000000005,0.008522647693212745,5.791028214487653
19852,2007-01-25,1440.12,1440.69,1422.34,1423.9,-16.2199999999998,1428.0000000000007,-0.011262950309696276,5.779765264177957
19853,2007-01-26,1423.9,1427.27,1416.96,1422.18,-1.7200000000000273,1426.2800000000007,-0.0012079499964885365,5.778557314181469
